시도,업종코드_10차_변형,기업수,증가율,설립일자
울산,숙박업,1,,2019
울산,영상ㆍ오디오 기록물 제작 및 배급업,1,,2019
울산,인쇄 및 기록매체 복제업,1,,2019
울산,임업,1,,2019
인천,스포츠 및 오락관련 서비스업,16,4.333333333333333,2019
인천,인쇄 및 기록매체 복제업,4,3.0,2019
인천,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",7,2.5,2019
인천,자동차 및 트레일러 제조업,11,1.2,2019
인천,"폐기물 수집, 운반, 처리 및 원료 재생업",7,0.75,2019
인천,식료품 제조업,41,0.64,2019
인천,"가죽, 가방 및 신발 제조업",6,0.5,2019
인천,부동산업,132,0.5,2019
인천,의료용 물질 및 의약품 제조업,3,0.5,2019
인천,도매 및 상품 중개업,447,0.46557377049180326,2019
인천,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",16,0.45454545454545453,2019
인천,기타 기계 및 장비 제조업,36,0.44,2019
인천,영상ㆍ오디오 기록물 제작 및 배급업,14,0.4,2019
인천,사업시설 관리 및 조경 서비스업,11,0.375,2019
인천,금속 가공제품 제조업; 기계 및 가구 제외,15,0.36363636363636365,2019
인천,개인 및 소비용품 수리업,5,0.25,2019
인천,기타 운송장비 제조업,5,0.25,2019
인천,소매업; 자동차 제외,99,0.2073170731707317,2019
인천,출판업,75,0.19047619047619047,2019
인천,"의복, 의복 액세서리 및 모피제품 제조업",14,0.16666666666666666,2019
인천,정보서비스업,16,0.14285714285714285,2019
인천,기타 제품 제조업,18,0.125,2019
인천,음식점 및 주점업,28,0.07692307692307693,2019
인천,전문 서비스업,82,0.06493506493506493,2019
인천,임대업; 부동산 제외,11,0.0,2019
인천,화학 물질 및 화학제품 제조업; 의약품 제외,31,-0.03125,2019
인천,육상 운송 및 파이프라인 운송업,26,-0.037037037037037035,2019
인천,"기타 전문, 과학 및 기술 서비스업",17,-0.05555555555555555,2019
인천,종합 건설업,35,-0.07894736842105263,2019
인천,가구 제조업,8,-0.1111111111111111,2019
인천,전문직별 공사업,60,-0.11764705882352941,2019
인천,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",34,-0.17073170731707318,2019
인천,연구개발업,4,-0.2,2019
인천,창고 및 운송관련 서비스업,24,-0.2,2019
인천,사업 지원 서비스업,66,-0.20481927710843373,2019
인천,교육 서비스업,17,-0.2608695652173913,2019
인천,기타 개인 서비스업,7,-0.3,2019
인천,자동차 및 부품 판매업,28,-0.3,2019
인천,"창작, 예술 및 여가관련 서비스업",4,-0.3333333333333333,2019
인천,금융업,4,-0.42857142857142855,2019
인천,섬유제품 제조업; 의복 제외,4,-0.42857142857142855,2019
인천,전기장비 제조업,12,-0.42857142857142855,2019
인천,협회 및 단체,4,-0.42857142857142855,2019
인천,금융 및 보험관련 서비스업,9,-0.4375,2019
인천,사회복지 서비스업,1,-0.5,2019
인천,숙박업,1,-0.5,2019
인천,"의료, 정밀, 광학 기기 및 시계 제조업",5,-0.5454545454545454,2019
인천,고무 및 플라스틱제품 제조업,7,-0.5625,2019
인천,농업,2,-0.6,2019
인천,비금속 광물제품 제조업,2,-0.6,2019
인천,"펄프, 종이 및 종이제품 제조업",1,-0.6666666666666666,2019
인천,1차 금속 제조업,3,-0.7,2019
인천,"전기, 가스, 증기 및 공기 조절 공급업",2,-0.7142857142857143,2019
인천,보험 및 연금업,1,,2019
인천,산업용 기계 및 장비 수리업,2,,2019
인천,어업,2,,2019
인천,임업,1,,2019
전남,전문 서비스업,25,3.1666666666666665,2019
전남,가구 제조업,4,3.0,2019
전남,사회복지 서비스업,4,3.0,2019
전남,"의복, 의복 액세서리 및 모피제품 제조업",4,3.0,2019
전남,"기타 전문, 과학 및 기술 서비스업",11,2.6666666666666665,2019
전남,1차 금속 제조업,3,2.0,2019
전남,사업시설 관리 및 조경 서비스업,6,2.0,2019
전남,인쇄 및 기록매체 복제업,3,2.0,2019
전남,전기장비 제조업,9,2.0,2019
전남,임업,10,1.5,2019
전남,숙박업,9,1.25,2019
전남,창고 및 운송관련 서비스업,15,1.1428571428571428,2019
전남,기타 개인 서비스업,4,1.0,2019
전남,정보서비스업,7,0.75,2019
전남,소매업; 자동차 제외,38,0.52,2019
전남,비금속광물 광업; 연료용 제외,3,0.5,2019
전남,섬유제품 제조업; 의복 제외,3,0.5,2019
전남,영상ㆍ오디오 기록물 제작 및 배급업,3,0.5,2019
전남,화학 물질 및 화학제품 제조업; 의약품 제외,16,0.45454545454545453,2019
전남,부동산업,64,0.4222222222222222,2019
전남,어업,18,0.38461538461538464,2019
전남,농업,71,0.33962264150943394,2019
전남,자동차 및 부품 판매업,4,0.3333333333333333,2019
전남,"폐기물 수집, 운반, 처리 및 원료 재생업",9,0.2857142857142857,2019
전남,기타 기계 및 장비 제조업,13,0.18181818181818182,2019
전남,식료품 제조업,50,0.16279069767441862,2019
전남,전문직별 공사업,79,0.12857142857142856,2019
전남,개인 및 소비용품 수리업,2,0.0,2019
전남,금속 가공제품 제조업; 기계 및 가구 제외,17,0.0,2019
전남,스포츠 및 오락관련 서비스업,6,0.0,2019
전남,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",4,0.0,2019
전남,종합 건설업,36,0.0,2019
전남,음식점 및 주점업,6,-0.14285714285714285,2019
전남,사업 지원 서비스업,16,-0.15789473684210525,2019
전남,출판업,16,-0.15789473684210525,2019
전남,육상 운송 및 파이프라인 운송업,18,-0.18181818181818182,2019
전남,기타 운송장비 제조업,37,-0.1956521739130435,2019
전남,교육 서비스업,8,-0.2,2019
전남,비금속 광물제품 제조업,4,-0.2,2019
전남,임대업; 부동산 제외,4,-0.2,2019
전남,기타 제품 제조업,3,-0.25,2019
전남,"창작, 예술 및 여가관련 서비스업",5,-0.2857142857142857,2019
전남,도매 및 상품 중개업,118,-0.30994152046783624,2019
전남,연구개발업,6,-0.3333333333333333,2019
전남,자동차 및 트레일러 제조업,2,-0.3333333333333333,2019
전남,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",8,-0.4666666666666667,2019
전남,협회 및 단체,9,-0.47058823529411764,2019
전남,금융 및 보험관련 서비스업,1,-0.5,2019
전남,금융업,1,-0.5,2019
전남,"의료, 정밀, 광학 기기 및 시계 제조업",2,-0.5,2019
전남,음료 제조업,1,-0.6666666666666666,2019
전남,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",1,-0.6666666666666666,2019
전남,고무 및 플라스틱제품 제조업,2,-0.7142857142857143,2019
전남,"전기, 가스, 증기 및 공기 조절 공급업",41,-0.7371794871794872,2019
전남,목재 및 나무제품 제조업; 가구 제외,1,,2019
전남,방송업,1,,2019
전남,수상 운송업,1,,2019
전북,정보서비스업,16,7.0,2019
전북,전기장비 제조업,9,3.5,2019
전북,창고 및 운송관련 서비스업,4,3.0,2019
전북,전문 서비스업,76,2.04,2019
전북,1차 금속 제조업,6,2.0,2019
전북,금융업,4,1.0,2019
전북,목재 및 나무제품 제조업; 가구 제외,2,1.0,2019
전북,연구개발업,6,1.0,2019
전북,인쇄 및 기록매체 복제업,2,1.0,2019
전북,"폐기물 수집, 운반, 처리 및 원료 재생업",2,1.0,2019
전북,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",12,0.7142857142857143,2019
전북,"기타 전문, 과학 및 기술 서비스업",5,0.6666666666666666,2019
전북,자동차 및 트레일러 제조업,10,0.6666666666666666,2019
전북,소매업; 자동차 제외,54,0.6363636363636364,2019
전북,식료품 제조업,56,0.6,2019
전북,부동산업,90,0.5254237288135594,2019
전북,영상ㆍ오디오 기록물 제작 및 배급업,3,0.5,2019
전북,음식점 및 주점업,12,0.5,2019
전북,협회 및 단체,13,0.4444444444444444,2019
전북,화학 물질 및 화학제품 제조업; 의약품 제외,13,0.4444444444444444,2019
전북,개인 및 소비용품 수리업,4,0.3333333333333333,2019
전북,비금속 광물제품 제조업,4,0.3333333333333333,2019
전북,사회복지 서비스업,5,0.25,2019
전북,자동차 및 부품 판매업,5,0.25,2019
전북,육상 운송 및 파이프라인 운송업,11,0.2222222222222222,2019
전북,종합 건설업,28,0.21739130434782608,2019
전북,임대업; 부동산 제외,8,0.14285714285714285,2019
전북,사업시설 관리 및 조경 서비스업,9,0.125,2019
전북,전문직별 공사업,58,0.07407407407407407,2019
전북,고무 및 플라스틱제품 제조업,6,0.0,2019
전북,기타 운송장비 제조업,3,0.0,2019
전북,기타 제품 제조업,7,0.0,2019
전북,사업 지원 서비스업,16,0.0,2019
전북,숙박업,4,0.0,2019
전북,"창작, 예술 및 여가관련 서비스업",7,0.0,2019
전북,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",3,0.0,2019
전북,"하수, 폐수 및 분뇨 처리업",1,0.0,2019
전북,도매 및 상품 중개업,147,-0.06369426751592357,2019
전북,농업,56,-0.06666666666666667,2019
전북,금속 가공제품 제조업; 기계 및 가구 제외,12,-0.07692307692307693,2019
전북,출판업,15,-0.16666666666666666,2019
전북,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",3,-0.25,2019
전북,"전기, 가스, 증기 및 공기 조절 공급업",43,-0.38571428571428573,2019
전북,교육 서비스업,6,-0.4,2019
전북,기타 기계 및 장비 제조업,9,-0.5,2019
전북,"의료, 정밀, 광학 기기 및 시계 제조업",1,-0.5,2019
전북,"의복, 의복 액세서리 및 모피제품 제조업",2,-0.6,2019
전북,임업,2,-0.6,2019
전북,스포츠 및 오락관련 서비스업,1,-0.6666666666666666,2019
전북,금융 및 보험관련 서비스업,2,-0.7142857142857143,2019
전북,기타 개인 서비스업,3,,2019
전북,산업용 기계 및 장비 수리업,2,,2019
전북,우편 및 통신업,1,,2019
전북,음료 제조업,1,,2019
전북,의료용 물질 및 의약품 제조업,1,,2019
전북,환경 정화 및 복원업,1,,2019
제주,금융업,3,2.0,2019
제주,육상 운송 및 파이프라인 운송업,12,2.0,2019
제주,기타 기계 및 장비 제조업,2,1.0,2019
제주,창고 및 운송관련 서비스업,4,1.0,2019
제주,"창작, 예술 및 여가관련 서비스업",6,1.0,2019
제주,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2,1.0,2019
제주,소매업; 자동차 제외,24,0.8461538461538461,2019
제주,식료품 제조업,23,0.6428571428571429,2019
제주,음식점 및 주점업,21,0.5,2019
제주,화학 물질 및 화학제품 제조업; 의약품 제외,3,0.5,2019
제주,사업 지원 서비스업,38,0.1875,2019
제주,부동산업,50,0.08695652173913043,2019
제주,기타 개인 서비스업,1,0.0,2019
제주,기타 제품 제조업,2,0.0,2019
제주,영상ㆍ오디오 기록물 제작 및 배급업,3,0.0,2019
제주,협회 및 단체,4,0.0,2019
제주,종합 건설업,20,-0.047619047619047616,2019
제주,농업,12,-0.14285714285714285,2019
제주,전문직별 공사업,23,-0.14814814814814814,2019
제주,도매 및 상품 중개업,41,-0.18,2019
제주,사업시설 관리 및 조경 서비스업,4,-0.2,2019
제주,전문 서비스업,11,-0.21428571428571427,2019
제주,"전기, 가스, 증기 및 공기 조절 공급업",11,-0.26666666666666666,2019
제주,출판업,15,-0.2857142857142857,2019
제주,교육 서비스업,8,-0.3333333333333333,2019
제주,사회복지 서비스업,2,-0.3333333333333333,2019
제주,스포츠 및 오락관련 서비스업,4,-0.3333333333333333,2019
제주,임대업; 부동산 제외,2,-0.6,2019
제주,가구 제조업,1,-0.6666666666666666,2019
제주,숙박업,3,-0.7272727272727273,2019
제주,"기타 전문, 과학 및 기술 서비스업",1,-0.75,2019
제주,정보서비스업,1,-0.8333333333333334,2019
제주,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",2,-0.8571428571428571,2019
제주,금속 가공제품 제조업; 기계 및 가구 제외,1,,2019
제주,금융 및 보험관련 서비스업,3,,2019
제주,비금속 광물제품 제조업,1,,2019
제주,산업용 기계 및 장비 수리업,1,,2019
제주,섬유제품 제조업; 의복 제외,2,,2019
제주,어업,1,,2019
제주,연구개발업,1,,2019
제주,"의료, 정밀, 광학 기기 및 시계 제조업",2,,2019
제주,의료용 물질 및 의약품 제조업,1,,2019
제주,"의복, 의복 액세서리 및 모피제품 제조업",2,,2019
제주,전기장비 제조업,2,,2019
제주,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,,2019
제주,"폐기물 수집, 운반, 처리 및 원료 재생업",2,,2019
제주,환경 정화 및 복원업,1,,2019
충남,영상ㆍ오디오 기록물 제작 및 배급업,17,4.666666666666667,2019
충남,임업,4,3.0,2019
충남,"기타 전문, 과학 및 기술 서비스업",7,2.5,2019
충남,고무 및 플라스틱제품 제조업,10,2.3333333333333335,2019
충남,기타 개인 서비스업,6,2.0,2019
충남,창고 및 운송관련 서비스업,13,1.6,2019
충남,기타 제품 제조업,15,1.5,2019
충남,목재 및 나무제품 제조업; 가구 제외,5,1.5,2019
충남,사회복지 서비스업,5,1.5,2019
충남,"폐기물 수집, 운반, 처리 및 원료 재생업",15,1.5,2019
충남,"의료, 정밀, 광학 기기 및 시계 제조업",9,1.25,2019
충남,육상 운송 및 파이프라인 운송업,13,1.1666666666666667,2019
충남,숙박업,4,1.0,2019
충남,소매업; 자동차 제외,47,0.88,2019
충남,음식점 및 주점업,15,0.875,2019
충남,연구개발업,9,0.8,2019
충남,교육 서비스업,14,0.75,2019
충남,비금속 광물제품 제조업,7,0.75,2019
충남,정보서비스업,7,0.75,2019
충남,부동산업,109,0.7301587301587301,2019
충남,사업시설 관리 및 조경 서비스업,10,0.6666666666666666,2019
충남,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",5,0.6666666666666666,2019
충남,1차 금속 제조업,6,0.5,2019
충남,농업,47,0.38235294117647056,2019
충남,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",9,0.2857142857142857,2019
충남,식료품 제조업,42,0.16666666666666666,2019
충남,협회 및 단체,15,0.15384615384615385,2019
충남,화학 물질 및 화학제품 제조업; 의약품 제외,8,0.14285714285714285,2019
충남,전문 서비스업,37,0.12121212121212122,2019
충남,임대업; 부동산 제외,14,0.07692307692307693,2019
충남,출판업,25,0.041666666666666664,2019
충남,금융 및 보험관련 서비스업,3,0.0,2019
충남,음료 제조업,2,0.0,2019
충남,"의복, 의복 액세서리 및 모피제품 제조업",2,0.0,2019
충남,자동차 및 트레일러 제조업,18,0.0,2019
충남,전기장비 제조업,11,0.0,2019
충남,종합 건설업,23,0.0,2019
충남,사업 지원 서비스업,34,-0.05555555555555555,2019
충남,기타 기계 및 장비 제조업,39,-0.09302325581395349,2019
충남,스포츠 및 오락관련 서비스업,6,-0.14285714285714285,2019
충남,전문직별 공사업,56,-0.15151515151515152,2019
충남,"창작, 예술 및 여가관련 서비스업",5,-0.16666666666666666,2019
충남,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",23,-0.17857142857142858,2019
충남,개인 및 소비용품 수리업,3,-0.25,2019
충남,어업,3,-0.25,2019
충남,금속 가공제품 제조업; 기계 및 가구 제외,10,-0.3333333333333333,2019
충남,도매 및 상품 중개업,116,-0.33714285714285713,2019
충남,기타 운송장비 제조업,1,-0.5,2019
충남,섬유제품 제조업; 의복 제외,2,-0.6,2019
충남,"전기, 가스, 증기 및 공기 조절 공급업",23,-0.6461538461538462,2019
충남,금융업,2,-0.6666666666666666,2019
충남,자동차 및 부품 판매업,4,-0.6666666666666666,2019
충남,산업용 기계 및 장비 수리업,1,-0.75,2019
충남,"펄프, 종이 및 종이제품 제조업",1,-0.8,2019
충남,가구 제조업,2,,2019
충남,방송업,1,,2019
충남,비금속광물 광업; 연료용 제외,4,,2019
충남,인쇄 및 기록매체 복제업,4,,2019
충북,기타 제품 제조업,9,3.5,2019
충북,영상ㆍ오디오 기록물 제작 및 배급업,4,3.0,2019
충북,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",4,3.0,2019
충북,음식점 및 주점업,13,2.25,2019
충북,전문 서비스업,31,1.3846153846153846,2019
충북,가구 제조업,4,1.0,2019
충북,"가죽, 가방 및 신발 제조업",2,1.0,2019
충북,목재 및 나무제품 제조업; 가구 제외,6,1.0,2019
충북,협회 및 단체,9,0.8,2019
충북,전기장비 제조업,7,0.75,2019
충북,창고 및 운송관련 서비스업,10,0.6666666666666666,2019
충북,금속 가공제품 제조업; 기계 및 가구 제외,17,0.5454545454545454,2019
충북,부동산업,57,0.5405405405405406,2019
충북,비금속광물 광업; 연료용 제외,3,0.5,2019
충북,"기타 전문, 과학 및 기술 서비스업",4,0.3333333333333333,2019
충북,전문직별 공사업,44,0.3333333333333333,2019
충북,자동차 및 트레일러 제조업,5,0.25,2019
충북,소매업; 자동차 제외,26,0.18181818181818182,2019
충북,출판업,17,0.13333333333333333,2019
충북,사업 지원 서비스업,26,0.13043478260869565,2019
충북,비금속 광물제품 제조업,10,0.1111111111111111,2019
충북,종합 건설업,21,0.05,2019
충북,농업,27,0.038461538461538464,2019
충북,식료품 제조업,32,0.03225806451612903,2019
충북,개인 및 소비용품 수리업,1,0.0,2019
충북,기타 개인 서비스업,4,0.0,2019
충북,기타 운송장비 제조업,1,0.0,2019
충북,숙박업,1,0.0,2019
충북,연구개발업,4,0.0,2019
충북,육상 운송 및 파이프라인 운송업,10,0.0,2019
충북,음료 제조업,4,0.0,2019
충북,"의복, 의복 액세서리 및 모피제품 제조업",5,0.0,2019
충북,임대업; 부동산 제외,4,0.0,2019
충북,"창작, 예술 및 여가관련 서비스업",3,0.0,2019
충북,"펄프, 종이 및 종이제품 제조업",2,0.0,2019
충북,교육 서비스업,8,-0.1111111111111111,2019
충북,"의료, 정밀, 광학 기기 및 시계 제조업",4,-0.2,2019
충북,사업시설 관리 및 조경 서비스업,3,-0.25,2019
충북,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",10,-0.2857142857142857,2019
충북,"폐기물 수집, 운반, 처리 및 원료 재생업",5,-0.2857142857142857,2019
충북,기타 기계 및 장비 제조업,15,-0.3181818181818182,2019
충북,도매 및 상품 중개업,90,-0.3283582089552239,2019
충북,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",8,-0.3333333333333333,2019
충북,자동차 및 부품 판매업,3,-0.4,2019
충북,섬유제품 제조업; 의복 제외,1,-0.5,2019
충북,스포츠 및 오락관련 서비스업,5,-0.5,2019
충북,임업,1,-0.5,2019
충북,화학 물질 및 화학제품 제조업; 의약품 제외,12,-0.52,2019
충북,정보서비스업,2,-0.6,2019
충북,고무 및 플라스틱제품 제조업,4,-0.6363636363636364,2019
충북,금융 및 보험관련 서비스업,2,-0.6666666666666666,2019
충북,1차 금속 제조업,3,-0.7,2019
충북,사회복지 서비스업,1,-0.75,2019
충북,"전기, 가스, 증기 및 공기 조절 공급업",9,-0.8163265306122449,2019
충북,방송업,1,,2019
충북,"하수, 폐수 및 분뇨 처리업",2,,2019
강원,임업,7,0.8571428571428571,2020
강원,비금속광물 광업; 연료용 제외,6,0.8333333333333334,2020
강원,"의복, 의복 액세서리 및 모피제품 제조업",4,0.75,2020
강원,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",11,0.6363636363636364,2020
강원,기타 제품 제조업,10,0.6,2020
강원,협회 및 단체,18,0.5555555555555556,2020
강원,금융 및 보험관련 서비스업,2,0.5,2020
강원,숙박업,6,0.5,2020
강원,음식점 및 주점업,12,0.5,2020
강원,창고 및 운송관련 서비스업,2,0.5,2020
강원,화학 물질 및 화학제품 제조업; 의약품 제외,6,0.5,2020
강원,영상ㆍ오디오 기록물 제작 및 배급업,7,0.42857142857142855,2020
강원,전문 서비스업,21,0.42857142857142855,2020
강원,종합 건설업,32,0.34375,2020
강원,금속 가공제품 제조업; 기계 및 가구 제외,3,0.3333333333333333,2020
강원,기타 기계 및 장비 제조업,6,0.3333333333333333,2020
강원,"기타 전문, 과학 및 기술 서비스업",9,0.3333333333333333,2020
강원,도매 및 상품 중개업,124,0.31451612903225806,2020
강원,부동산업,62,0.2903225806451613,2020
강원,비금속 광물제품 제조업,8,0.25,2020
강원,자동차 및 부품 판매업,8,0.25,2020
강원,농업,41,0.21951219512195122,2020
강원,"의료, 정밀, 광학 기기 및 시계 제조업",5,0.2,2020
강원,식료품 제조업,29,0.1724137931034483,2020
강원,사업 지원 서비스업,16,0.125,2020
강원,전문직별 공사업,48,0.08333333333333333,2020
강원,출판업,21,0.047619047619047616,2020
강원,기타 운송장비 제조업,1,0.0,2020
강원,연구개발업,3,0.0,2020
강원,음료 제조업,2,0.0,2020
강원,자동차 및 트레일러 제조업,2,0.0,2020
강원,정보서비스업,4,0.0,2020
강원,소매업; 자동차 제외,41,-0.04878048780487805,2020
강원,임대업; 부동산 제외,6,-0.16666666666666666,2020
강원,기타 개인 서비스업,2,-0.5,2020
강원,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2,-0.5,2020
강원,교육 서비스업,5,-1.0,2020
강원,스포츠 및 오락관련 서비스업,2,-1.0,2020
강원,"전기, 가스, 증기 및 공기 조절 공급업",20,-1.0,2020
강원,전기장비 제조업,1,-1.0,2020
강원,어업,1,-2.0,2020
강원,"창작, 예술 및 여가관련 서비스업",2,-4.0,2020
강원,1차 금속 제조업,2,,2020
강원,가구 제조업,2,,2020
강원,"가죽, 가방 및 신발 제조업",1,,2020
강원,개인 및 소비용품 수리업,1,,2020
강원,금융업,1,,2020
강원,사업시설 관리 및 조경 서비스업,6,,2020
강원,사회복지 서비스업,2,,2020
강원,산업용 기계 및 장비 수리업,1,,2020
강원,섬유제품 제조업; 의복 제외,1,,2020
강원,수상 운송업,1,,2020
강원,우편 및 통신업,2,,2020
강원,육상 운송 및 파이프라인 운송업,3,,2020
강원,의료용 물질 및 의약품 제조업,5,,2020
강원,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",3,,2020
강원,"펄프, 종이 및 종이제품 제조업",1,,2020
경기,의료용 물질 및 의약품 제조업,102,0.9117647058823529,2020
경기,숙박업,22,0.5,2020
경기,어업,4,0.5,2020
경기,우편 및 통신업,12,0.5,2020
경기,섬유제품 제조업; 의복 제외,64,0.46875,2020
경기,음료 제조업,13,0.46153846153846156,2020
경기,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",65,0.46153846153846156,2020
경기,사회복지 서비스업,24,0.4583333333333333,2020
경기,소매업; 자동차 제외,894,0.3926174496644295,2020
경기,정보서비스업,181,0.3756906077348066,2020
경기,임대업; 부동산 제외,62,0.3387096774193548,2020
경기,보건업,3,0.3333333333333333,2020
경기,"펄프, 종이 및 종이제품 제조업",33,0.3333333333333333,2020
경기,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",91,0.32967032967032966,2020
경기,사업시설 관리 및 조경 서비스업,88,0.32954545454545453,2020
경기,자동차 및 부품 판매업,122,0.319672131147541,2020
경기,전문 서비스업,612,0.2973856209150327,2020
경기,기타 개인 서비스업,37,0.2702702702702703,2020
경기,기타 제품 제조업,129,0.24031007751937986,2020
경기,교육 서비스업,166,0.23493975903614459,2020
경기,협회 및 단체,51,0.21568627450980393,2020
경기,"기타 전문, 과학 및 기술 서비스업",130,0.2,2020
경기,음식점 및 주점업,157,0.19745222929936307,2020
경기,종합 건설업,239,0.18410041841004185,2020
경기,연구개발업,40,0.175,2020
경기,도매 및 상품 중개업,2154,0.16945218198700093,2020
경기,농업,95,0.16842105263157894,2020
경기,방송업,12,0.16666666666666666,2020
경기,부동산업,1391,0.16103522645578722,2020
경기,창고 및 운송관련 서비스업,77,0.15584415584415584,2020
경기,출판업,566,0.14840989399293286,2020
경기,식료품 제조업,274,0.13503649635036497,2020
경기,"의복, 의복 액세서리 및 모피제품 제조업",90,0.1,2020
경기,기타 기계 및 장비 제조업,218,0.0871559633027523,2020
경기,1차 금속 제조업,47,0.0851063829787234,2020
경기,가구 제조업,60,0.08333333333333333,2020
경기,"의료, 정밀, 광학 기기 및 시계 제조업",66,0.07575757575757576,2020
경기,화학 물질 및 화학제품 제조업; 의약품 제외,144,0.0625,2020
경기,고무 및 플라스틱제품 제조업,65,0.06153846153846154,2020
경기,비금속 광물제품 제조업,17,0.058823529411764705,2020
경기,개인 및 소비용품 수리업,22,0.045454545454545456,2020
경기,"전기, 가스, 증기 및 공기 조절 공급업",35,0.02857142857142857,2020
경기,금융 및 보험관련 서비스업,75,0.02666666666666667,2020
경기,스포츠 및 오락관련 서비스업,64,0.0,2020
경기,"코크스, 연탄 및 석유정제품 제조업",1,0.0,2020
경기,전기장비 제조업,120,-0.008333333333333333,2020
경기,육상 운송 및 파이프라인 운송업,75,-0.013333333333333334,2020
경기,사업 지원 서비스업,313,-0.022364217252396165,2020
경기,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",280,-0.03214285714285714,2020
경기,영상ㆍ오디오 기록물 제작 및 배급업,94,-0.07446808510638298,2020
경기,기타 운송장비 제조업,12,-0.08333333333333333,2020
경기,전문직별 공사업,274,-0.08759124087591241,2020
경기,"가죽, 가방 및 신발 제조업",19,-0.10526315789473684,2020
경기,"창작, 예술 및 여가관련 서비스업",27,-0.2222222222222222,2020
경기,자동차 및 트레일러 제조업,58,-0.27586206896551724,2020
경기,인쇄 및 기록매체 복제업,17,-0.29411764705882354,2020
경기,금속 가공제품 제조업; 기계 및 가구 제외,63,-0.3968253968253968,2020
경기,"폐기물 수집, 운반, 처리 및 원료 재생업",31,-0.45161290322580644,2020
경기,목재 및 나무제품 제조업; 가구 제외,8,-0.5,2020
경기,금융업,44,-0.5909090909090909,2020
경기,비금속광물 광업; 연료용 제외,3,-1.3333333333333333,2020
경기,산업용 기계 및 장비 수리업,2,-2.0,2020
경기,임업,1,-2.0,2020
경기,광업 지원 서비스업,2,,2020
경기,금속 광업,1,,2020
경기,"석탄, 원유 및 천연가스 광업",1,,2020
경기,수상 운송업,1,,2020
경남,의료용 물질 및 의약품 제조업,9,0.7777777777777778,2020
경남,영상ㆍ오디오 기록물 제작 및 배급업,6,0.6666666666666666,2020
경남,가구 제조업,8,0.625,2020
경남,스포츠 및 오락관련 서비스업,16,0.625,2020
경남,임대업; 부동산 제외,13,0.6153846153846154,2020
경남,교육 서비스업,25,0.6,2020
경남,협회 및 단체,24,0.5,2020
경남,금융업,7,0.42857142857142855,2020
경남,기타 제품 제조업,14,0.42857142857142855,2020
경남,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",12,0.4166666666666667,2020
경남,출판업,32,0.34375,2020
경남,"기타 전문, 과학 및 기술 서비스업",9,0.3333333333333333,2020
경남,임업,6,0.3333333333333333,2020
경남,"펄프, 종이 및 종이제품 제조업",6,0.3333333333333333,2020
경남,농업,44,0.3181818181818182,2020
경남,부동산업,123,0.3089430894308943,2020
경남,소매업; 자동차 제외,66,0.25757575757575757,2020
경남,기타 개인 서비스업,4,0.25,2020
경남,목재 및 나무제품 제조업; 가구 제외,4,0.25,2020
경남,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",4,0.25,2020
경남,"건축 기술, 엔지니어링 및 기타 과학기술 서비스업",13,0.23076923076923078,2020
경남,전문 서비스업,32,0.21875,2020
경남,사업시설 관리 및 조경 서비스업,15,0.2,2020
경남,"의료, 정밀, 광학 기기 및 시계 제조업",11,0.18181818181818182,2020
경남,숙박업,6,0.16666666666666666,2020
경남,사업 지원 서비스업,21,0.14285714285714285,2020
경남,연구개발업,7,0.14285714285714285,2020
경남,종합 건설업,43,0.13953488372093023,2020
경남,전문직별 공사업,82,0.13414634146341464,2020
경남,자동차 및 부품 판매업,9,0.1111111111111111,2020
경남,전기장비 제조업,14,0.07142857142857142,2020
경남,도매 및 상품 중개업,167,0.041916167664670656,2020
경남,음식점 및 주점업,26,0.038461538461538464,2020
경남,사회복지 서비스업,4,0.0,2020
경남,음료 제조업,1,0.0,2020
경남,금속 가공제품 제조업; 기계 및 가구 제외,21,-0.047619047619047616,2020
경남,기타 운송장비 제조업,32,-0.0625,2020
